project,revision_hash,internal_quality,external_quality
jena,b5a2f73a715fdc1c8d0d2a8f428c818b2fb81679,False,True
jena,440761be9032fe7f955ca8f6c68ff7fb0e287eff,True,False
jena,c04c0c217925b05502a45617a8ccb6260a0290ac,True,False
jena,a7c558022678cb77da80155ab7d76ff071eeaa3f,True,False
jena,2f1686f61bc9216402967e6bfc1a317b01f9f3f7,True,False
jena,106af3a05b0c5bfbe03eb3be32ba3992ec0b06b9,False,True
jena,793994727961465c3c2232cf38bcfc1c4f996092,False,True
jena,880ab7c9e6f7caf6ee8e0341e923c51dbf412b00,True,False
jena,dd63223233e8d9a1ea3815d50304eda794d60120,True,False
jena,6c52925108a3364d9a15ebe9450f3ef3d6a65c76,False,False
jena,53458b9d6af69bd327210651f64d79c85f40b681,False,False
jena,b5cda38b646fad8d6eec1169d1bf26258546c5bb,False,False
jena,7ccc927590a2291c9d286a448713e33277d07964,True,False
jspwiki,c458c57da3f97fe193082fdc1578055be119921b,False,True
jspwiki,e23c5a47d7e06c13968b553cb6232644793a86f2,False,False
jspwiki,32e110241154f126a735cdf9d5577004263ca90b,False,False
jspwiki,1216fc478e33431bb7812f92586563c65ea3969d,False,True
jspwiki,ce7d4191798424a5c69829670630481f6392a4e2,False,False
jspwiki,0f7f76c77e73f795a1e15b233d164c6a147322e7,True,False
jspwiki,0ed93ef048f766c1708a61fe4cbfa7c83cbac8f2,False,False
jspwiki,709b167eba079c70cba2e535f18a2492122ec4ad,True,False
jspwiki,f6a938b9d003786e343013f14ddf92464a6c4cc8,True,False
jspwiki,c68ced61b8caae759d0d694b3ba27da6286fc620,False,True
jspwiki,aaa9e7bc5bf0cae5017968498fed40c50d8ec0a5,False,False
jspwiki,2040c72970cdbb12c9a622ce4add182e87f0d132,False,False
jspwiki,1dbc37b7620e911bad835658a1fc096c39fdbe4c,True,False
jspwiki,5a4f12946d48d106bdc985ab4df72be264009ff7,False,True
jspwiki,0254a48f7a6ad2c0b8d66f53c3bc7b8b0a1ada87,False,False
jspwiki,16ce3778da6816848d7d6a32843e285a377c04a2,True,False
jspwiki,98cb0288eb1adb0b712412af12692e90d32264c5,False,False
jspwiki,b548d344ec27180b0b97ffcdabbb99ae214265eb,False,True
jspwiki,46d61f06db41aebfa0cd374ee59eb736a31dc754,False,True
jspwiki,0964e8752a4f8cda4fd16fb0b9040b3a12ac5ba1,True,False
jspwiki,2235abadb47b831e04e8ae7558d8f23e912b7607,False,True
jspwiki,334946a010ba8355e30c7da5091bd025e7fe6713,True,False
jspwiki,0214500a399caaf88b50e040013827359bf898b6,False,False
jspwiki,74525676e16b39263caa0cd90f520f64588295b5,False,False
jspwiki,8fd7fb427f1977f578038b6b482033c839925fc0,False,False
jspwiki,4abbb4594710d75a61e3cba3acc9d3ab14256b71,True,False
jspwiki,ba01d4e5f1f180f535c99260b75229cf160d29d5,False,True
jspwiki,805a59b5bc602542a11ab04ea78347a7098e82cf,True,False
jspwiki,a315104232495d4aba12ef3ac7873ca238cf0dd6,True,False
jspwiki,a964d8004d9c18d30b01eae99bbfc37391821ffb,False,False
jspwiki,c943f77dd2101355772dd6765d629419bb350acb,True,False
jspwiki,1bb36c26b2e5b92e95f84b1a5074997e907fc7c8,False,True
jspwiki,85f82a817c5c27007e7556c2c9b0ba68c7f84872,False,True
jspwiki,efc92f81a5f89f643abfd94e557115b8d9d219d7,False,True
jspwiki,718c6a71853ed1ea18c7b48d587a9247ff23b617,False,True
jspwiki,c516a89bc9a860dfa8c8e1a53690c21e52afe448,False,False
jspwiki,b5dbd043aeb1c4a2921547f01fa725882498889f,False,True
jspwiki,3e3b2abd63a775f4110ec3264cdf5bf79db0c8ff,False,False
jspwiki,20a60859017d71759d8d694811de063843ff9f5a,False,False
jspwiki,d370bd24ac917cd06e0e2c9f1b7289743fcba547,False,True
jspwiki,b044e42930f1f26698635b4e7771635457d3a4d5,False,False
jspwiki,97efdd41535ba9b7029056eba54c5de97d37ba08,False,True
jspwiki,8ad07324f3ef1b546182d9a7708ff14e056b6f9a,False,False
jspwiki,b871887b2867d39154ea010415aafbe06148fe2b,True,False
jspwiki,33830c9920917f98f3e6afdf58855e96de459305,False,False
jspwiki,0d4bca3381354e5dccb6af09443ce9b3997febff,False,True
jspwiki,c1c5a9aa73ac24a02b09422802796821fc46fd43,True,False
jspwiki,4be58067142f685b13d9d027c9b25fbd6f97e742,False,True
jspwiki,aadbdbc0e35dc52ef3504e05d6dde62bf6b8531f,True,False
jspwiki,4a4bcb5475cc568868447f6656ec558fc45b6165,False,True
jspwiki,a5f95dc28b0b3c37d4baadba45d246d7882715a2,True,False
jspwiki,9370bdd385d2c0ab73b074d7599590e719e1c74e,False,False
jspwiki,544cca1fad4e5679f3bb7862446a271c3142b574,True,False
jspwiki,ea3f6d7b5bfa8b020ad804a7563f84eea38966dd,False,False
jspwiki,215e375b182cd868b5c9d96ad577efdb8cac0cc2,True,False
jspwiki,27881169dded0e408e61d118e7eed7cc1f4b254b,False,False
jspwiki,88c3144af8f01f8c0c36b02352f264e81816bcde,False,False
jspwiki,23af4107d0b7dae389bbb9ce7c9b538675e5db1f,True,False
jspwiki,5da3fd1da735f32b138a850d990a6f51190cef5f,False,False
jspwiki,e83850c92f40b42ad8e1a7eff499ce1b8dfac362,False,True
jspwiki,21cb80ca0c65ae59baf4de0a483d24efcd27d91e,False,False
jspwiki,a216acae04077df5a815b38c2e805553096312da,False,False
jspwiki,10d7ba6ca185a8961c344cfb45600ca9690baf94,False,True
jspwiki,1b42065b7bd2f7975000325f905e414a48e63bbe,True,False
jspwiki,d56d7b106d1353ba2a4720b3f9e622da92e65562,True,False
jspwiki,f31c3d6c85a5c2f2ddbb6b6ea88d4125239d4685,False,True
jspwiki,2af9536b36640d80ea1012196b397197c1b0c860,True,False
jspwiki,84513572d6f6b680521f63e28db9f5ec13636be8,False,False
jspwiki,8da007750d4793924466ec9b4d13433abc286f01,True,False
jspwiki,9d5eb33d375bdb2a4d13e9294d956a336335689a,True,False
jspwiki,454aacda157f0a3e40ed9513f1de2e9b13e134c8,True,False
jspwiki,4dbcada3779e7b7b879cf0b401b0169309c7200e,True,False
jspwiki,28953829b701aa2cca7625f07735d4202fe0848e,True,False
jspwiki,67f7725e372631e01001b780cd109ff663872254,False,True
jspwiki,92e6e5e02f2bf7cfbaf7785af4428714ab7c1c5e,True,False
jspwiki,88e5e38bcde81e82f371bfaf8cb2020bf1dd97d9,True,False
jspwiki,645905f7860285a72c1d072efbea303824e328f8,False,True
jspwiki,25bd3678ae738f8f8b6c7b1f17d8a822ccd96b50,True,False
jspwiki,a0e68ef3cc5702ac1d5560a6cf58cfe53aaa422b,False,False
jspwiki,4ace8ffabd2d72d821df8b92a729902b9e3cc752,True,False
jspwiki,f0d568b7a029ce4e03642b5636bc16f5bf3c3a38,True,False
jspwiki,ebd032b6cac3338fd60831cdab55b1b1fb5f906d,False,True
jspwiki,03d233fdab6a70f3cd5b09fbe0690c5bc673f4a6,False,False
jspwiki,dffeeea8a9585c51ce32dabfdc4dc422afa2b647,False,False
jspwiki,bc692a928d40da74eb608ef2075d0d2e2784cdb5,True,False
jspwiki,ab38a2028fef1d54c77d9f2de9e3c9b986e7d80a,False,True
jspwiki,4f41091ab70212430e87b2e1abc75c2d59faf4c5,False,False
knox,98a08fc7ea43397ad6a70b20278f7f625332cd3a,False,False
knox,e90109f37f287d0705c0e772357b13665ea776b4,False,True
knox,4f2b2dd8b791d6de2436bbf33b6b8dfdd1586096,False,False
knox,c062ee1d473927f716f663448e19f523d51aeda2,True,False
knox,56eaf1431542f1713e05720daf3cf3aade405595,False,False
knox,cb6bbb5821fbbfaf344fbb7364749cd4c1888e2c,False,False
knox,a346a8efa332d637c45b04fe0f247295ad21a3c2,False,False
knox,928b4a27a15246fa7901418fe43ee0649adf0c14,False,True
knox,21ac567db07c3f2196dfb41cb7bf9bbb786801a2,False,False
knox,887a49a879738abba4eba2984095309bc3ea740b,True,False
knox,db0e17886fe58b7a3aa5973630b2e9c737f60c8e,False,True
knox,fac427da023f0791131f80f834db780bf060ca5a,False,True
knox,47e89d000106ed505280662a1a2f53c589b24fa4,False,True
knox,ee55e06fcf58c98959afab774fd891f1d9fa49ad,False,True
knox,dd65dcc6c79a504a914a3c3722a1dc52c4f762c2,False,True
knox,801e821a1761ddf39440656e17ec836847948bbe,True,False
knox,ee332f57824ee1fc4cb2343f5824e31895a30fda,False,True
knox,ec2eccda4df612dd982e555205209b651c1ed9d0,False,False
knox,61b4f8d2418e7b459aa74f57d074afbf1382c277,False,False
knox,317066fa8749169d9dca03f60a943ea195c9cad6,False,False
knox,994836cb656252128d26117d95320f69a35779d5,False,True
knox,11539a2e3618eed2ba0f87ed5222eaa0dce591dc,False,True
knox,eca804d571553a4c045c03df3e2aba223fe5aedd,False,False
kylin,e5d27aa38e7e47b194e09c19b54498308cb9ee7a,True,False
kylin,1856c7aa599083564be695a513d97cdb300b7ca8,False,True
kylin,a3fcefb94990262ffdd329080630e86fe90b53df,False,False
kylin,8850b03f7d2dd96257f829bfd354af5afa854acb,False,False
kylin,735f04e4064eb5c577a3d3f47ec461728a50b17d,False,False
kylin,d4f9d564bc643c5fd4375f2eb5d5ad15caa31269,False,True
kylin,9a0598e31592b204f92e9f30843103b5552a9883,True,False
kylin,94bfa1688a5975bc0d2100fa136293ae4a8d16dd,False,False
kylin,b8acf14f5e963e48024cd479b64dcf9f1be4d2e0,False,True
kylin,c25ea5a3c47123fe3cd8846fec1b2d24776b6731,False,False
kylin,8045e7d8112ae2479497cc13b1c28882bc24a786,False,False
kylin,40eae8780a550be28b8f8969aef406a270cbad4b,True,False
kylin,fbc13d1e922e67d5551b6241d22bb8857180b79e,True,False
kylin,ccfecdb37c1f602a84b36e79df129ba188228c0a,True,False
kylin,51e2c390fb363640c3ef1ec3fe97af0e850d9c91,True,False
kylin,fc9fffcf2039c95db47f509aa82cb6b377da9151,True,False
kylin,e894465007f422d619ddeab2acd87e38fa093fd9,True,False
kylin,2beccbf94fd8e43c072959aeec98cc05d8552788,False,False
kylin,f2377db9ff2687098c0bd8a805449547b7dcd436,True,False
kylin,c0268d7b4c996424323fc1d0fe791243975b3252,False,True
kylin,4a1bc1945c990e9e9752e19f63d27afd3f840941,False,False
kylin,f5d2752163207a929ac8e9bf1264501a5e8ac8e3,False,False
kylin,35a4b32e955a1236e6f1e95366e206a6400ac835,False,True
kylin,ab811fc04673039f036165038d98ad802053ec2c,True,False
kylin,4a075e6a1baf7645c29173114391bb08a2e19c72,False,True
kylin,a8922e87b1f483dc010185f4a08aae970898c45d,False,False
kylin,a60f893ff0c6d8f1e34ef9bbdd3cab7cc875aa99,True,False
kylin,1627d0996763ca2c1ea536fc256f35cd24c2907c,False,True
kylin,d1d874c2fabe5c4a793c6d880f94d3bef04bdc47,True,False
kylin,08d1ad91ede995fad6b703a4236ab6e203ef6d2c,False,False
kylin,eb4f1918faec80d9d8fbdfb7acfca167223c2d59,True,False
kylin,2231a5d130867da82178d0d81024da3b66ce1672,False,True
kylin,ef14a6e15175c23e1ccf4e2387e66d41eae1c7db,False,False
kylin,623585fdeceda70ded8469d7dc5363a82132963e,False,True
kylin,ce1cdf085df705cffd68c5a1a15b2e6a28a5fdb1,True,False
kylin,96056ef2e1e61a6785b1064806947a5b573b56a0,True,False
kylin,f55045c872d25a28578fec729807743a030616a9,False,False
kylin,45dcdaf5d054f7880e059ea8c349aa65a0ab6d36,True,False
kylin,803fd0b12271bf69808c6764282a4e41b3c6c502,False,False
kylin,c4092bb5a530a8ed2ae1d4c5b2391ae1a5d72b70,False,False
kylin,919091186c40023daf4cffd351495b9463c2c276,True,False
kylin,65b5672ff245c6870c4e1cf41dffe173392a12bb,False,False
kylin,61ff3c310c5406a1133ccb287bb6989bd10a5efd,False,True
kylin,8fdc746f191c23d8c2a5549f4356fb78a529ecc3,True,False
kylin,69aaae2a31689bd65413f8f8a1a99dbb9325a879,True,False
kylin,97b4ea894e70efd39996ff6e2209f63678c0601e,True,False
kylin,cb574aa95181bb5de75b3931c9761a3c7aec227b,True,False
kylin,8e8187bbd06efcd8fa91aa30d74a2d245b683b2b,False,False
kylin,0d31e3d0ead6ab74a215f7a38e72c79704a18ee3,False,True
kylin,603699ceebd4a465d6d1b07466f66b1a7d8c6b39,False,True
kylin,78e9ed04892b8fe6e96432c67720c6999f6b1c35,True,False
kylin,511c598e1e107f6c906ea944bc6a0469fcc1658d,False,False
kylin,94351b23033430e6c94dd27ac9462499ec9ae98a,False,False
kylin,b9fdab7f85831499f77ae2787ee9aa8a49eb2e46,False,False
kylin,7c9892b2f8163d63536d4b5e76759186584c3d60,False,False
kylin,f31c8f2fff5747bd07b714a3d9bbe233d64e2bef,False,False
kylin,8d80bb610bbeb4c2035e52bef6891d152bdbdb00,False,True
kylin,26bee6625e7a09373a9b2c39db57af0c1a5a8460,False,True
kylin,b075d25fab401d30f13dfcb17425ee72a07c004e,False,False
kylin,c96488da28e7375063f665f2b249452aaa77dbf8,False,False
kylin,71faab845323d3c3d857a3047ff1436e665f027b,False,False
kylin,76debe0f1b7e9085fcab833d4a1a347257973dac,False,False
kylin,db8e7fdda17dcb2df1e3bdce64e91204af67bca8,False,True
kylin,5cb6abaf9331d737fa8274c7ee0a6288b1b7ec15,False,False
kylin,a9637c9c576764fddb20ecca3c1230ba658369bb,False,True
kylin,a84db25cbce00f1d8d099e62fa7ecea1fdaa3f2a,False,False
kylin,97c50c5b087e320975f24860e81e4ccd12f4150a,True,False
kylin,1ed8615394c0c6fe6f991e2a37d68343f90cafe8,False,False
kylin,5f093ca7b3f7d749a7ff84ccb948e55269c4fe81,False,True
kylin,56ecc20136fb8e1130d076b9311f62aa0199ae66,False,True
kylin,366a2195f707872400796e20cb879b6208889091,False,True
kylin,ebce31e01cc4de1aed66a2fccf1e3998c45b7d06,False,True
kylin,e864cd3b1c06700b1a1054d1f520eaabedc25d82,False,False
kylin,aea99b27321847f82b54a3fab01578bd4b63a8e9,False,True
kylin,111b58b495e0de07f6c742093fcc498bdad23207,True,False
kylin,73411c2536b04edc36d4e917199a0953219a0732,False,False
kylin,8ca0d3217453929d0ac0c3078d9e78e769f852b0,False,False
kylin,b487f40760dd610477c83e1e4afa6d57c418c7ba,False,False
kylin,4d08be56184eaebd2d8cff9597ce9a15f02fe9cc,False,True
kylin,b4a5c35aa7ce535a827931ca584b733b7b1ab036,False,True
kylin,b0a71564f062a93553c548c2a541eb02a038bbac,True,False
kylin,50a432babee45404a5bbad565aebb652a00d60a2,False,False
kylin,eb6639cca356de9a77aa70f409090cf664f1a5e7,False,False
kylin,53b383d9dc814b9fa53feae2adbbdd99e83be6b1,False,False
kylin,01a78b1ab107d4b3621086862811b909ad020f62,False,False
kylin,ecc01458c4ad361aaf863505884d51474a8fec9d,False,False
kylin,6d22f3fe77706a9fcc27ac6ab20c047e5e872de5,False,False
kylin,253fac62ef3dcfa5eba14f2240659520f0cbc6cf,False,True
kylin,3dbdbf544be012b47d4735a3f5aae0254e97b153,True,False
kylin,4910c4632d431ddd767eab488ec10a0527755878,False,False
kylin,667b17a2cd643dbbde34f717fd93921c9d875f1b,False,False
kylin,c7a48dd93f7733b6ddf267e8b8f56ed7153a280c,False,True
kylin,775bd297922e8dcf7c79b11bdc044e6308dbe6b0,False,False
kylin,f52eb0c5c667b655d9a20f6226af2a3f5cbe0f4e,False,False
kylin,b4cc317fe6cf55667f9969db7cbe95265462b340,True,False
kylin,8fabc84e79d3c907ffd67dd004b9d44f8aff2677,True,False
kylin,3b74ab57aa85e3f01da3dcda9e99d6cc046a50a4,True,False
kylin,a637d2a0cea88d85a372bc449269a50a1502471f,True,False
kylin,c9dc7cc78c5eed40f4c5a438423b857a145f17b1,False,True
kylin,3aab0201a7454c7dfab4fd443a5e942fad478883,False,True
kylin,791f388db8b92c35c9696718985d0a58190b952b,True,False
kylin,ec927e3f5ebfac4be04e54d0194556f71478a4f5,True,False
kylin,309fac0eec56defc497a81e7e3f6941ac9683bb9,False,False
kylin,794ef4d4375d03f490b0d1c5da7b5ce1a9dac75e,True,False
kylin,e862c331a7d52cc12d8cb9aff2b3ec23c3682f6f,True,False
kylin,7ba00007554ede8ae2dd85e398faa8bf58eda810,False,True
kylin,44b5a76f0e929625632454fc87a9b4934223b7b7,False,False
kylin,8500540be0ff86b3b522aae7d9a9b267c5be96a5,False,True
kylin,06ffb07c71defaa503c2f73c3edc7958f757d32f,False,False
kylin,f6dda4fecd5a882a17379987445a5aa0a347ff63,False,True
kylin,3c2abfe35601a1c28f325c666bf7d339341de182,False,False
kylin,37953a13c08aece393656ef4b9bc0eb5b211c24e,True,False
kylin,783d399175ab0e821f703dc53c6cd0791ffb85d4,False,True
kylin,985e1fb2047d296ac89b6cf1230915bbb13dfe99,False,True
kylin,51a84011ac8bb8b58b5f1ded9fda644fc2159fd6,True,False
kylin,2212e214769a441077bc61b7b2f5744537edee0b,False,True
kylin,a1889ae64d5e233db19d5fc4fe5a89b534207b51,True,False
kylin,5cb3b1c0a11752c7a9085935f3e9cf32bdd82e74,False,True
kylin,fb706854ab7e0b03ad85ec85c83902bb83b36ae2,False,True
kylin,c0c56f4b6b05bb108a4952a56af992b237c1bbe6,False,True
kylin,9abd421b7627413d5e7e2fafe840497326da51d4,False,True
kylin,b3b07b12263ac526fa5b0d602e4545794817bde0,False,False
kylin,beae61a62044b92be546d0c94f8be8e5beaadcae,True,False
kylin,26d40c9b61a495d0e23579ac34727138e01d02d7,False,False
kylin,5552164ba09eba989b9ddccdf3f1e4f83ed0b799,False,False
kylin,4dacf8a9c770547ba31dfd62d2787280316c9fd9,False,True
kylin,173a605cc92cc34b93f8cc643ae033629afaf5e1,False,False
kylin,03e8f51da01ca8a863f531a1a82f2551fda83f8a,False,True
kylin,ad9586454f76e703cadd08e1f1aa469499079210,False,False
kylin,233342a6976ca1511474071643896bfca4b5e6bf,True,False
kylin,685eb8dc39bc393f7da2644b99d557d174298722,False,False
kylin,acc9d0c834bf48ede6c57e2cc7aee73b76531fa2,False,False
kylin,400b5a3a7b360a99dc5d5a23805036bcae906b57,True,False
kylin,71de3acb17f4c7a084e3e25ab25a6eeacecc1508,False,False
kylin,876079188d0fea1bcc2a8871c5e8da03725fff80,False,True
kylin,d9cf556af2c0338f5dc7817e5c0064fedca21a23,False,False
lens,f2c0c0278ac12db3116a707d7300218d32bcd566,True,False
lens,1874e6f9d8522e0dd6c1e64d7f25a4ea78935dfa,False,False
lens,443ec5f5fe18c5d60e8de835f3dedd08a0ffab7a,True,False
lens,043d2a02831eadbf994d06d5b1e89376e5a6fa08,False,True
lens,97fe26d3ca0db9b383c8d86feb6bb7b00cacdc7e,True,False
lens,5faaf11b4d4a75972aa113101c6f2b63ac32763d,False,False
lens,86f251a75b3a010a795f29be982ee19d9b2ba780,False,True
lens,a4b4b85d8179f1d7c7f0773f47b7aeebe2a0234d,False,True
lens,61d9fdc4375d5e4d2c38c88f76b561d0bf49a374,False,False
lens,2f3cfe97bfe53e1db11d069679b2f58f5fa28fc8,False,False
lens,bf4d540b40a1b6756c14e96565fd87d3c07d4e45,False,True
lens,6dca44661bf604ca1436c6cd1d3998405d0333a4,True,False
lens,d8e5f307032fd60cc5ff0fca18b4faf62bc17c2d,False,False
lens,359937fab1a565422d1d6d8de347f2e4e12b7782,False,True
lens,44f505eaf9e97425ea279afa4036f5a38a11e677,False,False
lens,16be6fba8da842e3d7a8ad65c9c68ff61d9b3ad9,False,False
lens,784ed04eb5e2b0f5625a2cfde451699fe418b3f2,False,True
lens,4ac279e9ba46fba97b1e80ad0a1ec64a8143945b,False,True
lens,84666df01ded1e944b418abde08625a00789305d,False,False
lens,318e723e38124e8e72904ebf966fbf8aad6605dd,True,False
lens,03180420084fdfd51801e1220523507d4870dd88,True,False
lens,a8abb25365d6780d98b82db682a3176d7dd09d7d,True,False
lens,b690a923612e9e2fd58e909ad4f22ded164841f3,False,True
lens,ace0dd241b2d8b3b6cea2f424bb7b21abaa07102,False,False
lens,3ff3f142e57d5d5b4a5d65ddf8b11b1a1d3dec8e,False,False
lens,d6b1216922f1438a7fc000dfcdd9121d87c65149,True,False
lens,30cbf239ee61f98f2af58e31b081855a84bb7a65,True,False
lens,fe4ea6bd60596f7fb62239d9011050b338acced0,False,True
mahout,bc5ca9400f45de703aa82ff051c238f75fdcc3a2,False,True
mahout,452f13bd8a3a7adee0792067d4af8484c2d4bad9,False,True
mahout,0ada0cb8bd89217d4c995b566627df47db8b1486,False,True
mahout,0d2afee5251d2116c7a4872a1b810562c5b15f1f,True,False
mahout,4df33688b9aa49c1b19a4a7a551ec72e40a49b82,True,False
mahout,dbf9bd37c7917dbfe4c594d6ea46179386d13141,False,False
mahout,6e3509bb26e2bbc7a5b3b2a78cf4ba0dfe1e921b,True,False
mahout,d907cbfd82e3c95f5c4871b8e36190582d2f2ea1,False,False
mahout,aa861a5018495d48ddd16f95b4e715747db06fe4,True,False
mahout,56a7423020a6f258afefbca5fb5cdbcbd2768ae1,False,True
mahout,50a76b61a210c1b409d01c0b2b02a03856da940d,True,False
mahout,92385547a6c26ae57e7a8818c113769584baa20d,True,False
mahout,d15537b19c6b6d221c20567dcaefddeb39eed7f5,False,True
mahout,8ca83b1fd2fb101f21e5af7d471ba334420e84cd,True,False
mahout,42d0bd0dc2dd67ba3bb415b8d9a1562905ea67ae,False,False
mahout,c3936fd3820fe4fb6cdd1cba7944f016dc0d5e13,True,False
mahout,775626f0a292f7d67313d271a1f50abb05967a67,True,False
mahout,35032b8b4e08e8873ac02d96cb2a63f5b19daae3,True,False
mahout,0d7555556bcc4a9a5aef16340e09df54bd1e8658,False,True
mahout,aadc0984ea019fcc79867386406d0c3bf1037ac7,False,True
mahout,3b9f63579a691838d8e8eec7af33f6f255f4dbdf,False,False
mahout,ebec1e32185bdcc10f48972f791487fe376d4c7b,False,True
mahout,acda70bccad1a506f13053e216a22c9ecfc5997c,False,True
mahout,81f7dfa09091102911e1707082a30b9962a60034,False,False
mahout,26e532fd792ed08203c94ef02c480708a9e92d33,False,True
mahout,cd02e8bd4ed8d7425eedfe37f42fa23a605f6dbd,False,True
mahout,9a47bc15ce60ac09df8a0470493fcb175258e9e8,False,True
mahout,dca7cbbd88b5f53ae435b6a32653898221150af5,True,False
mahout,9c7a9e7488555d27bd7f6a0bebb4021671b1842f,False,False
mahout,a99ce3c8370e029bd5df4b6d2a7bbe9e2f01a607,False,True
mahout,7aa6232663fa2ad6d4b2ec536bed27097b3e1c6b,True,False
mahout,e10506d9cba0e4676a901836f0931ee0c7846c8e,False,True
mahout,1d6dc496f13d049caf6b2b5fab50cc9a3561bffd,False,False
mahout,9608f224f5f86cf786584c9c9524b30adf14dc07,False,False
mahout,8681219a2b1f6db69bf0b67e9d574f6ac4cca767,True,False
mahout,52ce4129a013933836b4bc6ba1bde282810f1959,True,False
mahout,54a66572dfce70f67851b672da0662d7b1916442,True,False
mahout,bd96a63b8f64a44a1d18c5ffffc36a75af628dac,False,True
mahout,b89d1c35301bd6032a388b429c7e699d615dd6ac,True,False
mahout,d0dc3886420effe3c0913aa865cae4499bc15465,False,False
mahout,bdacb9a41ec7c5acc53b606ff63d2e2bea47dc5a,False,False
mahout,c1887540c284479da56777c5e5449f533306aa71,False,False
manifoldcf,4378d8757b3cc1332353e0760e530418208cce3e,True,False
manifoldcf,89e6121579ea8d5047ab8a5a5587109491e7d8d8,False,False
manifoldcf,1e5a626a179f8969576c45816fca20012e77bd2e,False,True
manifoldcf,8611a980858e7af84b27899c0c5aff24b7f4b721,False,True
manifoldcf,aebc7c94444e28bbb90c7707f1ac1383f8b53c72,True,False
manifoldcf,7d20233402131f8603a09db5d01453d69075ab2d,False,True
manifoldcf,9e1f5806c9092ba9c9de5d90dcb4926654917b0a,False,False
manifoldcf,6aac94f4f5c7b9e6370b84873aba66e4e76ec717,False,True
manifoldcf,3b478687fe7a1644eef0280648b25b61cb9d1cb2,False,False
manifoldcf,3c1f189175fa35fc8878a4473c626d544e83a779,False,True
manifoldcf,0bd4ac8087ae863009f3c71454a13499afc99d39,False,False
manifoldcf,927cb98a8dfb3017d290ef7aae72ec02a6212917,False,True
manifoldcf,f61ade2eb534fbe72592660d4b50eafac42cc452,True,False
manifoldcf,eb7c4e823b3bfb4d8715a84c881c640695b9b614,False,False
manifoldcf,02854c95e73859e4e56215268f859ee4d2a5995c,False,True
manifoldcf,7d1d0326d96a0d7b223b0ea7696f3fc1f9347b96,False,False
manifoldcf,f617a6a6f70ca23f6534a899e10f28a16b3ca95b,False,False
manifoldcf,9a89041e9c72d3699158629798893144baf1848a,False,True
manifoldcf,90ed12877fc6ff26f61dd49c741ec6557d6234f0,False,False
manifoldcf,3157c390a54ebffeb6685fa9280fcddfe7a9c5c7,True,False
manifoldcf,2f90c0632946646d71d303025053a2e29d6c7ed4,False,False
manifoldcf,ed28cee4f99481cab7464b1357b45cbf0367d1a4,False,True
manifoldcf,9ee8ed39017901e9fc9e3fee900186fa6faf4aad,True,False
manifoldcf,a47046d1317af8455f47583315617a17ccd78320,False,False
manifoldcf,4e39ca3c7de7775e3d3340614d93e7631590a91b,False,False
manifoldcf,b80dccf7b8926b3d043bea074896d92f7023d0b8,False,True
manifoldcf,6f4c793a37ad1822542ead7ae2cd306729ca089d,False,False
manifoldcf,af132a31fc4b1598b1741fd6487649d544ae500e,False,False
manifoldcf,2ec330f7993aa3da6d9e7720418706756d979d00,False,True
manifoldcf,58edf280d5723bbd59b8aa8180cc223f0e1840c4,False,True
manifoldcf,905257177b4e5a927ed1d2a127cb3837dbfe23f7,False,True
manifoldcf,8be17f0380028f1e98e137a36d8f3eea0cc282de,False,False
manifoldcf,f3931629e3f6adc4faa1dec05d2e4add7439e0ba,False,True
manifoldcf,c750494af4a26af39c04be4abf205e6c983bcb48,False,False
manifoldcf,2831b33a56144a4b9cd42ac9b4de4788ab1349e4,False,False
manifoldcf,6377a2cb801a641c5ada717fd55078dd5a5f9e66,False,False
manifoldcf,b93ef665ba554c34b84fb9a2b069f02dac80771b,False,True
manifoldcf,7a64963e16fb7d6ba3c36815442cd6572b608d86,False,False
manifoldcf,7e0d9391bff8286c5ccc511e56245ded4bd4d88d,True,False
manifoldcf,4cbf6e29b0d78710ed56879067fd8e4c88b4d9b8,False,True
manifoldcf,6f8054a6924d4e2913d64e6e898c48c3b193c3f6,False,False
manifoldcf,f72853d7c4b4660d04906e5903576c71e80dcf85,True,False
manifoldcf,109301a23bc68db9c26c5c70cfb59a6cf831342c,False,True
manifoldcf,72602e602e6a4cdc3a349e55fbb980e00ab19da1,True,False
manifoldcf,002f815f2a1ad9c07c209e932c0e5250c6df6529,True,False
manifoldcf,fe87df258326f794d7db5c2f2417de2231a612ef,False,False
manifoldcf,3f54edb82779c8d19007b119e8f032ad2d2d38e3,False,False
manifoldcf,375b00e43279796f3444e1236722b9b59e6c5a37,False,False
manifoldcf,f1ed8eb1310ed947051f6bb7f8f8eb15d7d946d4,False,False
manifoldcf,99395e85554c209b8519c630ad34fc8676315321,False,True
manifoldcf,39f74140360e1ae6c4784a12f70675e822635eaf,False,False
manifoldcf,0488c0ff83f82eb74119d9c1291154c14ffef486,True,False
manifoldcf,f6b9023d6ab0ea68e17b80ac69e586633c82483b,False,False
manifoldcf,58b7dc431cf26310cdec6163414edfb1e7dfa3fa,False,True
manifoldcf,6b68a4737be1056bc28ab463fc31882fbbfce8e5,False,False
manifoldcf,50add5d87aa966c0efd87035e1bc3ab893cf73b9,False,False
manifoldcf,d095816a7253d4672259dbc2035a23d0481e46c1,False,True
manifoldcf,9ea1ea2135c6e75c6f8f2f1fbbc1110fc1803324,False,True
mina-sshd,cca7cc743acbe2082b0fea5fb12d0b2f1630441d,False,False
